plot_id;tree_id;measure_id;dbh_cm;height_h;drainage_texture_class;potential_vegetation;climatic_domain;ratio_dbh_meandbh;precipitation;temperature;basal_area_m2ha;nb_trees_ha;height_minus_1_3;log_dbh;log_dbh2
7208802002;2;1;13.6;15.2;2;FE3;4OUEST;0.473693185;1024.9747;2.7506;14.566524482;225;13.9;2.6810215287;7.1878764374
7208802002;2;2;14.5;16.3;2;FE3;4OUEST;0.4747578797;1024.9747;2.7506;16.484054463;225;15;2.7408400239;7.5122040368
7208802002;2;3;15.8;16;2;FE3;4OUEST;0.5340143331;1024.9747;2.7506;18.907361226;275;14.7;2.8213788864;7.9601788207
7208802002;2;4;16.9;16;2;FE3;4OUEST;0.522336391;1024.9747;2.7506;20.554301905;250;14.7;2.8848007128;8.3220751528
7208802002;2;5;18.4;14.8;2;FE3;4OUEST;0.6110977752;1024.9747;2.7506;23.141285646;325;13.5;2.9652730661;8.7928443564
7208802002;3;1;27.8;20.1;2;FE3;4OUEST;0.9682845987;1024.9747;2.7506;14.566524482;225;18.8;3.3603753871;11.292122743
7208802002;4;1;42.5;26.8;2;FE3;4OUEST;1.480291203;1024.9747;2.7506;14.566524482;225;25.5;3.7727609381;14.233725096
7208802002;4;2;45.3;22.5;2;FE3;4OUEST;1.4832091001;1024.9747;2.7506;16.484054463;225;21.2;3.8351419611;14.708313862
7208802002;4;3;47.7;23;2;FE3;4OUEST;1.612182512;1024.9747;2.7506;18.907361226;275;21.7;3.8856790301;15.098501525
7208802002;4;4;49;22.5;2;FE3;4OUEST;1.514466459;1024.9747;2.7506;20.554301905;250;21.2;3.9120230054;15.303923995
7208802002;4;5;49.5;19.7;2;FE3;4OUEST;1.6439858627;1024.9747;2.7506;23.141285646;325;18.4;3.9219733363;15.381874851
7208802002;5;2;14.4;8.4;2;FE3;4OUEST;0.4714836874;1024.9747;2.7506;16.484054463;225;7.1;2.7343675094;7.4767656766
7208802002;6;1;45.8;18.9;2;FE3;4OUEST;1.5952314611;1024.9747;2.7506;14.566524482;225;17.6;3.8458832029;14.790817611
7208802002;6;2;46.6;19.9;2;FE3;4OUEST;1.5257735996;1024.9747;2.7506;16.484054463;225;18.6;3.8628327612;14.921476941
7208802002;6;3;48.8;20.7;2;FE3;4OUEST;1.6493607251;1024.9747;2.7506;18.907361226;275;19.4;3.908014984;15.272581115
7208802002;6;4;49.5;18.9;2;FE3;4OUEST;1.5299201984;1024.9747;2.7506;20.554301905;250;17.6;3.9219733363;15.381874851
7208802002;9;1;33;17.7;2;FE3;4OUEST;1.1494025811;1024.9747;2.7506;14.566524482;225;16.4;3.5263605246;12.43521855
7208802002;9;2;36.9;19.3;2;FE3;4OUEST;1.2081769491;1024.9747;2.7506;16.484054463;225;18;3.6349511121;13.212869587
7208802002;9;3;41.7;20.7;2;FE3;4OUEST;1.409392259;1024.9747;2.7506;18.907361226;275;19.4;3.7541989202;14.094009533
7208802002;9;4;45;21.3;2;FE3;4OUEST;1.390836544;1024.9747;2.7506;20.554301905;250;20;3.8286413965;14.658494943
7208802002;9;5;48.5;21.5;2;FE3;4OUEST;1.6107740271;1024.9747;2.7506;23.141285646;325;20.2;3.9019726696;15.225390714
7208900201;5;2;11.6;9.6;0;FE6;3OUEST;0.5312216276;1012.8333;3.7317;18.725109583;500;8.3;2.533696814;6.4196195451
7208900201;5;3;12.8;12.8;0;FE6;3OUEST;0.516665544;1012.8333;3.7317;21.692186764;450;11.5;2.6246685922;6.8888852187
7208900201;5;4;13.7;13.7;0;FE6;3OUEST;0.5228566318;1012.8333;3.7317;22.916838485;425;12.4;2.6878474938;7.2245241498
7208900201;7;1;10.4;11;0;FE6;3OUEST;0.4602671141;1012.8333;3.7317;21.052126531;525;9.7;2.4336133554;5.9224739636
7208900201;7;2;11.5;12.7;0;FE6;3OUEST;0.5266421308;1012.8333;3.7317;18.725109583;500;11.4;2.5257286443;6.3793051847
7209000202;5;1;10.2;14;2;FE3;3OUEST;0.3528209441;970.829;3.4593;24.615733253;375;12.7;2.4159137783;5.8366393842
7209000202;5;2;10.8;13.8;2;FE3;3OUEST;0.3523242574;970.829;3.4593;27.674741289;375;12.5;2.4680995315;6.0915152973
7209000202;9;1;28.4;23.2;2;FE3;3OUEST;0.9823641974;970.829;3.4593;24.615733253;375;21.9;3.3809946743;11.431124988
7209000202;9;2;30.7;23.6;2;FE3;3OUEST;1.0015143242;970.829;3.4593;27.674741289;375;22.3;3.4563166809;11.946124999
7209000202;9;3;32.8;24.4;2;FE3;3OUEST;1.0925481234;970.829;3.4593;30.084676649;425;23.1;3.5204608025;12.393644262
7209000301;1;2;16.4;15.3;0;MJ1;3OUEST;0.8393176975;948.1093;4.1782;17.24219931;575;14;2.8564702062;8.159422039
7209000301;1;3;19.6;18.4;0;MJ1;3OUEST;0.8864656026;948.1093;4.1782;22.077306754;575;17.1;3.0252910758;9.1523860933
7209000301;1;4;21.7;19.8;0;MJ1;3OUEST;0.9657751431;948.1093;4.1782;16.851797518;425;18.5;3.1223649245;9.7491627217
7209000301;19;2;19.1;15.7;0;MJ1;3OUEST;0.9774980502;948.1093;4.1782;17.24219931;575;14.4;3.0007198151;9.0043194085
7209000301;19;3;22.5;18.1;0;MJ1;3OUEST;1.0176263295;948.1093;4.1782;22.077306754;575;16.8;3.1570004212;9.9666516591
7209000301;19;4;24;18.1;0;MJ1;3OUEST;1.0681384071;948.1093;4.1782;16.851797518;425;16.8;3.2188758249;10.361161576
7209000301;31;2;13.2;13.9;0;MJ1;3OUEST;0.6755483907;948.1093;4.1782;17.24219931;575;12.6;2.6532419646;7.0396929228
7209000301;31;3;16.4;20;0;MJ1;3OUEST;0.7417365246;948.1093;4.1782;22.077306754;575;18.7;2.8564702062;8.159422039
7209000301;31;4;17.7;18.5;0;MJ1;3OUEST;0.7877520752;948.1093;4.1782;16.851797518;425;17.2;2.9285235239;8.5762500298
7209000401;16;2;33.4;21.4;2;FE3;3OUEST;1.0360204841;950.0203;3.569;42.85538823;525;20.1;3.5380565644;12.517844253
7209000401;16;3;36.9;24;2;FE3;3OUEST;0.9398086367;950.0203;3.569;39.350215132;325;22.7;3.6349511121;13.212869587
7209000401;16;4;39;25.5;2;FE3;3OUEST;1.1748586885;950.0203;3.569;10.818270652;125;24.2;3.6888794541;13.607831627
7209000401;16;5;42;23;2;FE3;3OUEST;1.2242380002;950.0203;3.569;11.554915225;125;21.7;3.7612001157;14.14662631
7209000401;25;2;9.5;12.4;2;FE3;3OUEST;0.294676485;950.0203;3.569;42.85538823;525;11.1;2.3513752572;5.5289656
7209000402;11;4;45.4;23.3;2;FE3;3OUEST;2.0775174451;953.7448;3.396;12.189772195;325;22;3.8372994592;14.72486714
7209000402;16;1;14.3;13.7;2;FE3;3OUEST;0.6395373208;953.7448;3.396;18.651930109;475;12.4;2.7278528284;7.4411810534
7209000402;19;1;14.4;13.4;2;FE3;3OUEST;0.6440096098;953.7448;3.396;18.651930109;475;12.1;2.7343675094;7.4767656766
7209000402;19;2;14.4;11.8;2;FE3;3OUEST;0.6274447613;953.7448;3.396;17.581373507;425;10.5;2.7343675094;7.4767656766
7209000402;4;1;12.2;17.4;2;FE3;3OUEST;0.5456192528;953.7448;3.396;18.651930109;475;16.1;2.5802168296;6.6575188877
7209000402;4;2;13.3;17;2;FE3;3OUEST;0.5795149531;953.7448;3.396;17.581373507;425;15.7;2.6602595373;7.0769808056
7209000501;45;1;14.5;14.6;2;MJ1;3OUEST;0.7684673394;924.8806;4.3026;30.059622448;1075;13.3;2.7408400239;7.5122040368
7209000501;45;2;15.2;12.2;2;MJ1;3OUEST;0.7660342631;924.8806;4.3026;30.922932109;1000;10.9;2.7850112422;7.7562876194
7209000501;45;3;17.2;15.7;2;MJ1;3OUEST;0.7180892943;924.8806;4.3026;13.517959029;300;14.4;2.9014215941;8.4182472666
7209000501;45;4;17.9;15.6;2;MJ1;3OUEST;0.785787811;924.8806;4.3026;17.321053286;425;14.3;2.9391619221;8.6386728041
7209000601;40;1;17.8;14.5;2;FE3;3OUEST;0.9491713552;930.1107;3.8988;27.62107896;1000;13.2;2.9338568698;8.6075161327
7209000601;40;2;19;16;2;FE3;3OUEST;0.8900005239;930.1107;3.8988;29.53048007;825;14.7;2.9957322736;8.9744118548
7209000601;40;3;22.2;16;2;FE3;3OUEST;0.9839955031;930.1107;3.8988;21.987319759;550;14.7;3.1441522787;9.8856935515
7209000601;40;4;23.1;17.8;2;FE3;3OUEST;1.0600559503;930.1107;3.8988;21.444904152;575;16.5;3.1822118405;10.126472198
7209000601;45;3;10.4;13.5;2;FE3;3OUEST;0.4609708663;930.1107;3.8988;21.987319759;550;12.2;2.4336133554;5.9224739636
7209000601;45;4;11.3;13.7;2;FE3;3OUEST;0.5185555082;930.1107;3.8988;21.444904152;575;12.4;2.5095992624;6.2980884577
7209000702;26;3;17;14.5;0;RT1;3OUEST;0.6696528919;941.2869;3.5268;21.511820076;425;13.2;2.8903717579;8.3542488988
7209000702;26;4;18;16.5;0;RT1;3OUEST;0.6494556325;941.2869;3.5268;22.623884971;375;15.2;2.9444389792;8.669720902
7209000802;14;1;15.2;15.2;2;FE3;3OUEST;0.6591482642;921.3739;4.2379;35.500114795;850;13.9;2.7850112422;7.7562876194
7209000802;14;2;16.2;20.2;2;FE3;3OUEST;0.6633528574;921.3739;4.2379;37.473192061;800;18.9;2.8449093838;8.0935094021
7209000802;14;3;18.9;17.6;2;FE3;3OUEST;0.7214526809;921.3739;4.2379;36.38325576;675;16.3;2.9907197317;8.9444045138
7209000802;16;4;16.9;19.6;2;FE3;3OUEST;0.6238346776;921.3739;4.2379;37.466025303;650;18.3;2.8848007128;8.3220751528
7209000802;21;1;10.4;11;2;FE3;3OUEST;0.4509961808;921.3739;4.2379;35.500114795;850;9.7;2.4336133554;5.9224739636
7209000802;21;2;11;10.8;2;FE3;3OUEST;0.4504247797;921.3739;4.2379;37.473192061;800;9.5;2.4849066498;6.1747610582
7209000802;21;3;11.6;11.8;2;FE3;3OUEST;0.4427963544;921.3739;4.2379;36.38325576;675;10.5;2.533696814;6.4196195451
7209000802;7;1;13.8;14.9;2;FE3;3OUEST;0.5984372399;921.3739;4.2379;35.500114795;850;13.6;2.6946271808;7.2610156433
7209000802;7;2;14.9;15.2;2;FE3;3OUEST;0.610120838;921.3739;4.2379;37.473192061;800;13.9;2.7663191092;7.6525214141
7209000802;7;3;17.8;16.3;2;FE3;3OUEST;0.6794633714;921.3739;4.2379;36.38325576;675;15;2.9338568698;8.6075161327
7209000802;7;4;18.4;16.5;2;FE3;3OUEST;0.6792046194;921.3739;4.2379;37.466025303;650;15.2;2.9652730661;8.7928443564
7209000901;12;2;12.5;13.5;0;FE3;3OUEST;0.6493975295;957.4533;3.3838;14.549854406;500;12.2;2.6026896854;6.7739935987
7209000901;12;3;15;15.5;0;FE3;3OUEST;0.7241412265;957.4533;3.3838;18.534827243;550;14.2;2.7725887222;7.6872482227
7209000901;12;4;15.5;15.3;0;FE3;3OUEST;0.7672540537;957.4533;3.3838;20.834747954;650;14;2.8033603809;7.8588294252
7209000901;12;5;15.7;15.9;0;FE3;3OUEST;0.7821848982;957.4533;3.3838;19.776541739;625;14.6;2.8154087194;7.9265262574
7209000901;53;1;13.6;10.4;0;FE3;3OUEST;0.9343845737;957.4533;3.3838;21.630159944;1300;9.1;2.6810215287;7.1878764374
7209000901;53;2;15.9;11.8;0;FE3;3OUEST;0.8260336575;957.4533;3.3838;14.549854406;500;10.5;2.8273136219;7.9937023167
7209000901;53;3;17.6;13.5;0;FE3;3OUEST;0.8496590391;957.4533;3.3838;18.534827243;550;12.2;2.9231615807;8.544873627
7209000901;53;4;17.9;13.1;0;FE3;3OUEST;0.8860546814;957.4533;3.3838;20.834747954;650;11.8;2.9391619221;8.6386728041
7209000901;53;5;19;13.7;0;FE3;3OUEST;0.9465931889;957.4533;3.3838;19.776541739;625;12.4;2.9957322736;8.9744118548
7209000901;64;4;9.1;11.6;0;FE3;3OUEST;0.4504523799;957.4533;3.3838;20.834747954;650;10.3;2.3125354238;5.3478200865
7209000901;64;5;9.3;11.9;0;FE3;3OUEST;0.4633324556;957.4533;3.3838;19.776541739;625;10.6;2.3321438952;5.4388951481
7209000902;14;1;11.3;11.9;2;FE5;3OUEST;0.6326554971;968.2657;3.211;21.297622362;850;10.6;2.5095992624;6.2980884577
7209000902;14;2;11.6;12;2;FE5;3OUEST;0.5900586781;968.2657;3.211;23.52432433;775;10.7;2.533696814;6.4196195451
7209000902;21;1;9.8;13.4;2;FE5;3OUEST;0.5486746789;968.2657;3.211;21.297622362;850;12.1;2.3795461341;5.6622398045
7209000902;21;2;10;14.5;2;FE5;3OUEST;0.5086712742;968.2657;3.211;23.52432433;775;13.2;2.3978952728;5.7499017393
7209000902;21;3;10.4;14.3;2;FE5;3OUEST;0.4688348591;968.2657;3.211;24.154429641;625;13;2.4336133554;5.9224739636
7209000902;28;1;16;14.6;2;FE5;3OUEST;0.8957953942;968.2657;3.211;21.297622362;850;13.3;2.8332133441;8.0270978529
7209000902;28;2;17.2;15.8;2;FE5;3OUEST;0.8749145916;968.2657;3.211;23.52432433;775;14.5;2.9014215941;8.4182472666
7209000902;28;3;18.1;17.1;2;FE5;3OUEST;0.815952976;968.2657;3.211;24.154429641;625;15.8;2.9496883351;8.7006612739
7209000902;28;4;18.3;16.3;2;FE5;3OUEST;0.824812721;968.2657;3.211;22.230498665;575;15;2.9601050959;8.7622221788
7209000902;28;5;19;16.6;2;FE5;3OUEST;0.8492986517;968.2657;3.211;21.61916437;550;15.3;2.9957322736;8.9744118548
7209000902;34;1;22.6;19.8;2;FE5;3OUEST;1.2653109943;968.2657;3.211;21.297622362;850;18.5;3.161246712;9.9934807743
7209000902;34;2;25.1;20.5;2;FE5;3OUEST;1.2767648982;968.2657;3.211;23.52432433;775;19.2;3.2619353143;10.640221995
7209000902;34;3;28.2;22.6;2;FE5;3OUEST;1.2712637527;968.2657;3.211;24.154429641;625;21.3;3.3741687093;11.385014479
7209000902;34;4;28.8;22.4;2;FE5;3OUEST;1.2980659215;968.2657;3.211;22.230498665;575;21.1;3.3945083935;11.522687234
7209000902;34;5;31;24.1;2;FE5;3OUEST;1.3856978002;968.2657;3.211;21.61916437;550;22.8;3.4657359028;12.011325348
7209000902;5;4;24.2;18.3;2;FE5;3OUEST;1.090735948;968.2657;3.211;22.230498665;575;17;3.2268439945;10.412522165
7209000902;5;5;25.5;17.6;2;FE5;3OUEST;1.1398481905;968.2657;3.211;21.61916437;550;16.3;3.277144733;10.739677601
7209000902;7;1;18.2;15.8;2;FE5;3OUEST;1.0189672609;968.2657;3.211;21.297622362;850;14.5;2.954910279;8.7314947571
7209000902;7;2;19.9;16.5;2;FE5;3OUEST;1.0122558356;968.2657;3.211;23.52432433;775;15.2;3.039749159;9.2400749495
7209000902;7;3;21.5;19.9;2;FE5;3OUEST;0.9692259107;968.2657;3.211;24.154429641;625;18.6;3.1135153092;9.6939775807
7209000902;7;4;21.6;19.5;2;FE5;3OUEST;0.9735494412;968.2657;3.211;22.230498665;575;18.2;3.1179499063;9.7216116181
7209000902;7;5;22.3;18.4;2;FE5;3OUEST;0.9968084176;968.2657;3.211;21.61916437;550;17.1;3.1484533606;9.9127585637
7209001001;10;1;13.3;16.2;2;FE3;3OUEST;0.5295093971;957.9421;2.9526;22.297610938;450;14.9;2.6602595373;7.0769808056
7209001001;10;2;13.9;16.5;2;FE3;3OUEST;0.556830355;957.9421;2.9526;23.247019873;475;15.2;2.701361213;7.2973524028
7209001001;11;3;28.8;17.1;2;FE3;3OUEST;1.3008000381;957.9421;2.9526;15.399753394;400;15.8;3.3945083935;11.522687234
7209001001;11;4;29.7;17.1;2;FE3;3OUEST;1.3091872256;957.9421;2.9526;13.136589316;325;15.8;3.4242626546;11.725574728
7209001001;16;2;30.4;20.8;2;FE3;3OUEST;1.2178160281;957.9421;2.9526;23.247019873;475;19.5;3.4468078929;11.880484651
7209001001;3;1;9.4;12.5;2;FE3;3OUEST;0.3742397243;957.9421;2.9526;22.297610938;450;11.2;2.3418058061;5.4840544337
7209001001;3;2;10;13;2;FE3;3OUEST;0.4005973777;957.9421;2.9526;23.247019873;475;11.7;2.3978952728;5.7499017393
7209001002;25;3;28;19.6;2;FE3;3OUEST;1.3303239005;957.3309;2.8346;17.396471144;500;18.3;3.36729583;11.338681207
7209001002;28;1;15.2;20.1;2;FE3;3OUEST;0.8078343067;957.3309;2.8346;23.634770947;850;18.8;2.7850112422;7.7562876194
7209001002;28;2;16.4;17.5;2;FE3;3OUEST;0.8468004698;957.3309;2.8346;26.512941056;900;16.2;2.8564702062;8.159422039
7209001002;28;3;18.6;18.3;2;FE3;3OUEST;0.8837151625;957.3309;2.8346;17.396471144;500;17;2.9755295662;8.8537761995
7209001002;28;4;19.5;18.3;2;FE3;3OUEST;0.925335815;957.3309;2.8346;16.567385208;475;17;3.0204248861;9.1229664928
7209001101;1;2;31.6;16.6;2;FE3;3OUEST;1.2163952705;951.9522;3.1727;27.827481597;525;15.3;3.4843122884;12.140432123
7209001101;13;2;10.5;10.7;2;FE3;3OUEST;0.4041819728;951.9522;3.1727;27.827481597;525;9.4;2.4423470354;5.9650590412
7209001101;13;3;11.5;11.5;2;FE3;3OUEST;0.4453731607;951.9522;3.1727;24.873167136;475;10.2;2.5257286443;6.3793051847
7209001101;13;4;12.6;14;2;FE3;3OUEST;0.4982204671;951.9522;3.1727;27.628069004;550;12.7;2.6100697927;6.812464323
7209001101;13;5;13.4;14;2;FE3;3OUEST;0.5698097339;951.9522;3.1727;21.71749622;500;12.7;2.6672282066;7.114106306
7209001101;14;4;48;23.9;2;FE3;3OUEST;1.8979827317;951.9522;3.1727;27.628069004;550;22.6;3.8918202981;15.146265233
7209001101;14;5;49.1;24;2;FE3;3OUEST;2.0878849206;951.9522;3.1727;21.71749622;500;22.7;3.9140210081;15.319560452
7209001101;8;1;34;20.7;2;FE3;3OUEST;1.2574356613;951.9522;3.1727;28.710858182;500;19.4;3.5553480615;12.640499838
7209001101;8;2;34.8;21.1;2;FE3;3OUEST;1.3395745384;951.9522;3.1727;27.827481597;525;19.8;3.5779478934;12.801711128
7209001102;10;1;10.7;10.4;0;FE3;3OUEST;0.4059381347;955.229;2.9193;31.376578088;575;9.1;2.4595888418;6.0495772707
7209001102;11;2;19.2;16.4;0;FE3;3OUEST;0.6583290311;955.229;2.9193;33.402296666;500;15.1;3.0056826044;9.0341279184
7209001102;11;3;20.1;16.9;0;FE3;3OUEST;0.6244686371;955.229;2.9193;34.581964707;425;15.6;3.0492730405;9.2980660754
7209001102;11;4;21;16;0;FE3;3OUEST;0.6829841144;955.229;2.9193;33.41333151;450;14.7;3.0910424534;9.5545434485
7209001102;11;5;22.3;15;0;FE3;3OUEST;0.7634758596;955.229;2.9193;28.477241498;425;13.7;3.1484533606;9.9127585637
7209001102;13;4;36.8;20;0;FE3;3OUEST;1.1968483529;955.229;2.9193;33.41333151;450;18.7;3.6323091026;13.193669417
7209001102;15;1;42.1;19.5;0;FE3;3OUEST;1.5971958383;955.229;2.9193;31.376578088;575;18.2;3.7635229971;14.16410535
7209001102;15;2;42.4;21.5;0;FE3;3OUEST;1.4538099436;955.229;2.9193;33.402296666;500;20.2;3.7704594411;14.216364397
7209001102;15;3;43.5;22.7;0;FE3;3OUEST;1.3514619757;955.229;2.9193;34.581964707;425;21.4;3.7954891892;14.405738185
7209001102;20;1;35.5;21.6;0;FE3;3OUEST;1.3468040916;955.229;2.9193;31.376578088;575;20.3;3.5973122606;12.9406555
7209001102;20;2;37.2;22.8;0;FE3;3OUEST;1.2755124977;955.229;2.9193;33.402296666;500;21.5;3.6428355156;13.270250594
7209001102;20;3;38.8;23.9;0;FE3;3OUEST;1.2054419462;955.229;2.9193;34.581964707;425;22.6;3.6838669123;13.570875427
7209001102;20;4;39.1;21.5;0;FE3;3OUEST;1.271651375;955.229;2.9193;33.41333151;450;20.2;3.6913763343;13.626259242
7209001102;23;1;17.2;13.4;0;FE3;3OUEST;0.6525360669;955.229;2.9193;31.376578088;575;12.1;2.9014215941;8.4182472666
7209001102;23;2;18.6;17;0;FE3;3OUEST;0.6377562489;955.229;2.9193;33.402296666;500;15.7;2.9755295662;8.8537761995
7209001102;26;4;10.4;11.9;0;FE3;3OUEST;0.3382397519;955.229;2.9193;33.41333151;450;10.6;2.4336133554;5.9224739636
7209001102;26;5;12.3;11.9;0;FE3;3OUEST;0.4211100033;955.229;2.9193;28.477241498;425;10.6;2.5877640352;6.696522702
7209001102;5;1;19.3;18;0;FE3;3OUEST;0.7322061681;955.229;2.9193;31.376578088;575;16.7;3.010620886;9.0638381195
7209001102;5;2;21.7;19.5;0;FE3;3OUEST;0.744048957;955.229;2.9193;33.402296666;500;18.2;3.1223649245;9.7491627217
7209001102;5;3;24.5;21.5;0;FE3;3OUEST;0.7611682392;955.229;2.9193;34.581964707;425;20.2;3.2386784522;10.489038117
7209001102;5;4;26.7;21.5;0;FE3;3OUEST;0.8683655169;955.229;2.9193;33.41333151;450;20.2;3.3214324132;11.031913275
7209001102;5;5;27.6;19;0;FE3;3OUEST;0.9449297635;955.229;2.9193;28.477241498;425;17.7;3.3534067178;11.245336615
7209001201;33;3;13.8;14.4;2;FE3;3OUEST;0.7733120299;955.3658;3.0722;15.006857962;600;13.1;2.6946271808;7.2610156433
7209001201;33;4;15.8;15.6;2;FE3;3OUEST;1.0260064731;955.3658;3.0722;13.037727322;700;14.3;2.8213788864;7.9601788207
7209001402;12;1;15.5;15.2;0;RT1;3OUEST;0.6825002084;976.1664;3.7083;29.368766588;725;13.9;2.8033603809;7.8588294252
7209001402;12;2;16.6;16;0;RT1;3OUEST;0.7416409461;976.1664;3.7083;30.494418871;775;14.7;2.867898902;8.2248441123
7209001402;12;3;18;19.2;0;RT1;3OUEST;0.6586575056;976.1664;3.7083;32.261034595;550;17.9;2.9444389792;8.669720902
7209001402;12;4;18;16;0;RT1;3OUEST;0.6134011357;976.1664;3.7083;33.81549464;500;14.7;2.9444389792;8.669720902
7209001602;5;1;16.4;12.8;2;FE6;3OUEST;0.780832711;945.3962;3.5687;23.386506587;675;11.5;2.8564702062;8.159422039
7209001602;5;2;17.7;13.8;2;FE6;3OUEST;0.817772259;945.3962;3.5687;26.675322126;725;12.5;2.9285235239;8.5762500298
7209001602;5;3;20.8;15.8;2;FE6;3OUEST;0.8485108787;945.3962;3.5687;28.317373702;600;14.5;3.0819099698;9.4981690619
7209001602;5;4;21.3;16.7;2;FE6;3OUEST;0.8353476467;945.3962;3.5687;26.80858456;525;15.4;3.1045866785;9.6384584441
7209001801;20;1;20.8;19.5;2;FE3;3OUEST;0.7938485243;989.4465;3.3345;28.307438415;525;18.2;3.0819099698;9.4981690619
7209001801;4;1;18.8;18.6;2;FE3;3OUEST;0.7175169354;989.4465;3.3345;28.307438415;525;17.3;2.9856819377;8.9142966331
7209001801;4;2;19.9;18.1;2;FE3;3OUEST;0.7732527192;989.4465;3.3345;22.107623123;425;16.8;3.039749159;9.2400749495
7209001801;4;3;22.8;20.8;2;FE3;3OUEST;0.9042980365;989.4465;3.3345;22.467198037;450;19.5;3.1696855807;10.04690668
7209001801;4;4;23.7;20.9;2;FE3;3OUEST;0.9244589628;989.4465;3.3345;23.228641556;450;19.6;3.2068032436;10.283587043
7209001901;10;3;20.9;19.5;2;FE3;3OUEST;0.7977300376;984.3033;3.5195;17.520799674;325;18.2;3.0864866368;9.5263997593
7209001901;15;1;10.5;11;2;FE3;3OUEST;0.3590573125;984.3033;3.5195;30.224104458;450;9.7;2.4423470354;5.9650590412
7209001901;15;2;10.5;10.4;2;FE3;3OUEST;0.3600899602;984.3033;3.5195;30.051002703;450;9.1;2.4423470354;5.9650590412
7209001901;3;1;29.1;21.3;2;FE3;3OUEST;0.9951016945;984.3033;3.5195;30.224104458;450;20;3.4045251718;11.590791645
7209001901;3;2;29.1;21.3;2;FE3;3OUEST;0.9979636041;984.3033;3.5195;30.051002703;450;20;3.4045251718;11.590791645
7209001901;3;3;30.4;21.7;2;FE3;3OUEST;1.1603346002;984.3033;3.5195;17.520799674;325;20.4;3.4468078929;11.880484651
7209001901;3;4;30.8;21.1;2;FE3;3OUEST;1.1593914896;984.3033;3.5195;19.399884415;350;19.8;3.4594662898;11.96790701
7209001901;9;1;24.3;18.6;2;FE3;3OUEST;0.8309612088;984.3033;3.5195;30.224104458;450;17.3;3.2308043957;10.438097043
7209001901;9;2;25;19.4;2;FE3;3OUEST;0.8573570482;984.3033;3.5195;30.051002703;450;18.1;3.258096538;10.615193051
7209001901;9;3;29.1;22.1;2;FE3;3OUEST;1.1107150285;984.3033;3.5195;17.520799674;325;20.8;3.4045251718;11.590791645
7209001901;9;4;31.2;19.5;2;FE3;3OUEST;1.174448522;984.3033;3.5195;19.399884415;350;18.2;3.4719664526;12.054551048
7209001902;22;1;11.9;11.6;2;FE3;3OUEST;0.7843328864;969.5378;3.7553;25.76308216;1425;10.3;2.5572273114;6.539411522
7209001902;22;2;12.4;13.1;2;FE3;3OUEST;0.7138393682;969.5378;3.7553;27.846468598;1175;11.8;2.595254707;6.735346994
7209001902;22;3;16.3;15.1;2;FE3;3OUEST;0.8849160549;969.5378;3.7553;31.311134786;1175;13.8;2.8507065015;8.1265275577
7209001902;22;4;18.3;16.1;2;FE3;3OUEST;0.9951486671;969.5378;3.7553;31.871123676;1200;14.8;2.9601050959;8.7622221788
7209001902;58;2;10.1;10.9;2;FE3;3OUEST;0.5814336789;969.5378;3.7553;27.846468598;1175;9.6;2.4069451083;5.7933847545
7209001902;76;3;10.8;12.6;2;FE3;3OUEST;0.5863247481;969.5378;3.7553;31.311134786;1175;11.3;2.4680995315;6.0915152973
7209001902;76;4;12.1;12.7;2;FE3;3OUEST;0.6579944738;969.5378;3.7553;31.871123676;1200;11.4;2.5726122302;6.618333687
7209002101;12;1;17.1;16.8;2;FE3;3OUEST;0.7701668406;952.9029;3.4216;20.326929137;525;15.5;2.8959119383;8.3863059542
7209002101;12;2;19.2;17.4;2;FE3;3OUEST;0.8995240984;952.9029;3.4216;22.363859274;625;16.1;3.0056826044;9.0341279184
7209002101;12;3;23;20.5;2;FE3;3OUEST;1.0816354952;952.9029;3.4216;20.41980247;575;19.2;3.1780538303;10.100026149
7209002101;3;1;16.7;10.4;2;FE3;3OUEST;0.752151242;952.9029;3.4216;20.326929137;525;9.1;2.8735646396;8.2573737378
7209002101;3;2;18.6;15.9;2;FE3;3OUEST;0.8714139704;952.9029;3.4216;22.363859274;625;14.6;2.9755295662;8.8537761995
7209002101;3;3;21.5;18.9;2;FE3;3OUEST;1.0110940498;952.9029;3.4216;20.41980247;575;17.6;3.1135153092;9.6939775807
7209002101;3;4;21.8;18.9;2;FE3;3OUEST;0.9576767942;952.9029;3.4216;21.366050177;525;17.6;3.126760536;9.7766314492
7209002201;9;3;30.2;21.7;2;FE3;3OUEST;1.468983267;968.3558;2.9238;12.448050381;375;20.4;3.4404180948;11.836476667
7209002202;10;3;26.7;18.6;2;FE3;3OUEST;1.4149302497;968.1747;2.92;10.487539486;375;17.3;3.3214324132;11.031913275
7209002202;10;4;28.4;18.9;2;FE3;3OUEST;1.5054792934;968.1747;2.92;13.974844776;500;17.6;3.3809946743;11.431124988
7209002202;6;1;17.5;15.2;2;FE3;3OUEST;0.6394365855;968.1747;2.92;25.001147766;425;13.9;2.9177707321;8.513386045
7209002202;6;2;18.3;19.2;2;FE3;3OUEST;0.6361095226;968.1747;2.92;27.625948429;425;17.9;2.9601050959;8.7622221788
7209002202;9;1;33;21.3;2;FE3;3OUEST;1.2057947041;968.1747;2.92;25.001147766;425;20;3.5263605246;12.43521855
